price,retail_price,uses_ad_boosts,rating,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,merchant_rating,merchant_has_profile_picture,size_encoded,price_converted,color_encoded,units_sold_categories
11,250,0,3.64,0,0,0,0,50,3,0,47,50,4.156715324661136,1,2,12.1,60,Hot
6,6,0,3.75,0,0,0,0,7,2,0,24,50,3.8175834508697695,0,1,6.6000000000000005,69,Stable
8,7,0,3.39,0,0,0,0,50,3,0,43,50,4.041214597717345,0,3,8.8,4,Stable
5.74,5,1,3.61,0,0,0,0,1,1,0,50,50,4.153665091898569,1,3,6.314000000000001,60,Hot
2,2,1,4.13,0,0,0,0,50,1,0,42,50,4.036018957345972,0,8,2.2,25,Stable
8,7,1,3.81,0,0,0,0,50,3,0,58,50,4.254207959729432,0,8,8.8,24,Stable
2,2,0,4.19,1,0,1,0,1,1,0,35,50,4.14695734747171,1,1,2.2,24,Stable
11,10,0,3.13,0,0,0,0,50,2,0,24,50,3.8175834508697695,0,2,12.1,7,Stable
11,20,0,3.56,0,0,0,0,50,2,0,37,50,3.9623806850084224,0,3,12.1,58,Hot
5,85,1,3.7,0,0,0,0,2,2,0,41,50,3.831513948616165,0,1,5.5,53,Stable
9,8,0,3.7,0,0,0,0,50,3,0,81,50,3.894230769230769,0,8,9.9,11,Slow
9,8,0,3.68,0,0,0,0,50,3,0,43,50,3.9474719653747785,0,3,9.9,46,Stable
7,6,0,3.95,0,0,0,0,50,2,0,40,50,3.956064947468959,0,1,7.700000000000001,4,Slow
9,9,0,4.1,0,0,0,0,50,3,0,41,50,3.9993714037038814,1,2,9.9,15,Hot
11,11,1,3.59,0,0,0,0,50,2,0,44,50,4.203725356458476,0,3,12.1,4,Stable
2,2,1,2.57,0,0,0,0,5,1,0,30,50,4.024460097530769,0,2,2.2,69,Slow
14,12,1,3.61,0,0,0,0,50,3,0,32,50,3.915275200989487,0,3,15.400000000000002,69,Hot
7,26,0,3.86,0,0,0,0,50,2,0,33,50,3.999819298879653,0,2,7.700000000000001,60,Hot
8,7,1,3.66,0,0,0,0,50,3,0,41,50,3.89711549690529,0,8,8.8,4,Hot
13,11,1,3.87,0,0,0,0,48,3,0,37,50,4.030461482337205,0,3,14.3,56,Hot
8,7,0,4.13,0,0,0,0,50,2,0,31,50,4.053017944535074,1,1,8.8,25,Hot
8,68,0,5,0,0,0,0,50,3,0,43,50,3.916932907348243,0,2,8.8,60,Slow
11,10,1,3.8,0,0,0,0,20,3,0,31,50,3.7974481658692185,0,2,12.1,24,Stable
5,5,0,3.97,0,0,0,0,50,2,0,45,50,3.8675471698113206,0,2,5.5,67,Slow
5.75,16,1,4.26,0,0,0,0,50,2,0,32,50,4.444444444444445,0,8,6.325,4,Slow
8,7,1,3.32,0,0,0,0,31,3,0,48,50,3.9375299186213497,0,4,8.8,24,Stable
6,7,1,4,0,0,0,0,50,2,0,45,50,4.166509285489456,0,2,6.6000000000000005,11,Slow
11,19,1,3.78,0,0,0,0,50,2,0,41,50,4.003228782287823,0,2,12.1,56,Hot
5.65,6,1,3.96,0,0,0,0,17,2,0,23,50,4.045170200666179,1,3,6.215000000000001,4,Stable
8,8,0,4.14,0,0,0,0,50,3,0,41,50,3.799958669146518,0,3,8.8,60,Stable
5,5,0,3.6,0,0,0,0,7,2,0,20,50,4.028857381150959,0,1,5.5,60,Stable
11,10,1,4.05,0,0,0,0,50,2,0,45,50,3.936382393397524,0,3,12.1,4,Hot
49,42,0,4.67,1,0,0,1,2,12,1,41,2,4.223137738933182,0,8,53.900000000000006,55,Slow
5,5,1,4.83,0,0,0,0,1,2,0,40,50,3.038961038961039,0,1,5.5,53,Slow
4.66,11,1,2.92,0,0,0,0,50,1,0,41,50,4.2757313751036365,0,5,5.126,4,Slow
19,17,1,3.4,0,0,0,0,49,5,0,21,50,3.760579895533525,1,1,20.9,26,Stable
23,118,0,3.86,0,0,0,0,50,6,0,54,50,4.064925465073303,0,3,25.3,43,Slow
9,10,1,3.84,0,0,0,0,2,3,0,39,50,3.651205936920223,0,8,9.9,60,Slow
6,34,0,3.41,0,0,0,0,50,2,0,43,50,4.00293542074364,0,2,6.6000000000000005,46,Stable
14,92,0,3.92,0,0,0,0,50,4,0,40,50,4.227620087336245,0,3,15.400000000000002,53,Slow
22,19,1,3.66,0,0,0,0,50,6,0,38,50,4.09690771852934,0,2,24.200000000000003,19,Hot
8,7,1,2.98,0,0,0,0,20,2,0,36,50,3.475583864118896,0,2,8.8,24,Stable
16,14,0,4.34,1,0,1,0,50,4,0,47,50,4.301174734691561,0,1,17.6,4,Hot
14,12,0,3.74,0,0,0,0,43,3,0,26,50,3.88553776857995,0,8,15.400000000000002,60,Stable
16,16,0,5,0,0,0,0,10,5,0,32,50,4.303030303030303,0,8,17.6,58,Slow
8,8,0,4.18,0,0,0,0,48,2,0,15,50,4.005740528128588,0,1,8.8,24,Stable
9,8,1,4.22,0,0,0,0,50,3,0,43,50,4.091418563922942,0,3,9.9,11,Stable
14,12,0,4.23,1,0,1,0,50,4,0,33,50,4.169886363636364,0,2,15.400000000000002,4,Slow
11,10,1,3.76,0,0,0,0,27,3,0,36,50,4.138885385322258,0,4,12.1,60,Hot
15,109,0,3.96,0,0,0,0,50,4,0,36,50,3.9682688002491777,1,2,16.5,4,Stable
5.75,5,1,5,0,0,0,0,5,2,0,139,50,2.333333333333333,0,1,6.325,60,Slow
9,8,1,3.29,0,0,0,0,44,3,0,28,50,4.080890773644167,1,8,9.9,53,Stable
6,6,0,3.21,0,0,0,0,50,2,0,24,50,4.155393980385526,0,2,6.6000000000000005,4,Stable
8,7,0,4.09,0,0,0,0,50,2,0,21,50,3.9609355561084847,0,2,8.8,4,Hot
5.73,5,1,3.69,0,0,0,0,50,1,0,58,50,4.2794464075382805,0,8,6.303000000000001,69,Stable
8,7,0,3.9,0,0,0,0,2,2,0,18,50,4.130004214075011,0,1,8.8,60,Hot
11,10,1,3.35,0,0,0,0,50,2,0,33,50,3.895038167938931,0,2,12.1,67,Stable
8,7,1,3.67,0,0,0,0,20,3,0,37,50,3.791907514450867,0,2,8.8,13,Slow
7,17,0,5,0,0,0,0,2,2,0,21,50,3.608695652173913,0,8,7.700000000000001,25,Slow
4,6,0,4,0,0,0,0,50,1,0,30,50,4.094694474935968,1,2,4.4,52,Hot
13,11,0,3.22,0,0,0,0,50,3,0,41,50,3.8018018018018016,0,8,14.3,0,Slow
12,85,1,4.15,0,0,0,0,50,3,0,40,50,4.2336827213684005,0,2,13.2,42,Stable
5.78,50,1,3.55,0,0,0,0,50,1,0,10,50,3.966034958601656,0,1,6.3580000000000005,25,Stable
5.86,11,0,4.28,1,0,1,0,50,2,0,29,50,4.264380530973451,0,8,6.446000000000001,4,Stable
9,22,0,3.82,0,0,0,0,50,3,0,18,50,3.8740329083578513,0,1,9.9,11,Hot
3.87,4,0,3.34,0,0,0,0,1,1,0,22,50,4.127366057106192,0,1,4.257000000000001,25,Stable
9,38,0,4.52,1,0,1,0,50,3,0,55,50,4.380173035328046,1,2,9.9,60,Stable
5.74,5,1,3.38,0,0,0,0,1,2,0,30,50,4.137581777804454,1,1,6.314000000000001,69,Slow
9,8,1,4.06,0,0,0,0,28,3,0,23,50,4.045170200666179,1,3,9.9,3,Hot
8,55,0,5,0,0,0,0,50,3,0,63,50,4.248582230623819,0,3,8.8,60,Slow
3.68,4,0,3.71,0,0,0,0,1,1,0,38,50,3.789601485502071,0,1,4.048000000000001,11,Slow
4.86,8,1,3.89,0,0,0,0,1,1,0,38,50,3.7899001922900832,1,1,5.346000000000001,60,Stable
12,11,1,3.29,0,0,0,0,50,3,0,36,50,3.4642857142857144,0,8,13.2,4,Slow
15,25,1,3.3,0,0,0,0,49,4,0,25,50,3.949063670411985,0,4,16.5,24,Stable
3.91,4,1,3.73,0,0,0,0,50,1,0,48,50,3.884543645859239,0,2,4.301,69,Stable
11,14,0,3.16,0,0,0,0,9,3,0,94,50,4.064229831986662,0,3,12.1,4,Slow
11,84,0,3.46,0,0,0,0,50,3,0,40,50,4.201298485100716,1,3,12.1,45,Slow
8,30,1,4.18,0,0,0,0,50,2,0,33,50,3.9025477204606407,0,2,8.8,24,Hot
14,12,1,4.36,1,0,1,0,50,3,0,38,50,4.238172633428508,0,2,15.400000000000002,4,Hot
6,11,0,4,0,0,0,0,50,2,0,25,50,3.774114021571649,0,8,6.6000000000000005,2,Slow
6,6,0,4.18,0,0,0,0,5,2,0,37,50,3.9359003269816215,0,1,6.6000000000000005,69,Stable
12,11,1,3,0,0,0,0,10,3,0,25,50,3.9754098360655736,0,8,13.2,60,Slow
3.88,4,0,3.47,0,0,0,0,1,1,0,38,50,3.9587902370003536,0,1,4.268,53,Slow
8,7,0,3.96,0,0,0,0,50,2,0,20,50,3.9987976915678094,0,2,8.8,39,Hot
12,48,1,3.98,0,0,0,0,50,3,0,43,50,4.105967054218412,0,2,13.2,67,Stable
5.65,33,0,3.39,0,0,0,0,50,2,0,41,50,4.030377278954579,0,3,6.215000000000001,2,Stable
11,11,0,4.46,1,0,1,0,50,3,0,41,50,4.0146634081315264,1,3,12.1,56,Stable
12,11,0,3.82,0,0,0,0,50,3,0,41,50,3.978864638096755,1,2,13.2,53,Stable
9,8,1,4.13,0,0,0,0,3,3,0,47,50,4.239851419474662,0,8,9.9,4,Slow
8,58,0,3.45,0,0,0,0,5,3,0,43,50,4.192789291882556,0,2,8.8,24,Stable
8,17,1,3.39,0,0,0,0,1,2,0,41,50,3.954443094812409,1,8,8.8,24,Stable
5.79,5,0,3.78,0,0,0,0,6,2,0,47,50,3.7324733595064497,0,2,6.369000000000001,60,Stable
8,16,0,3.27,0,0,0,0,12,2,0,18,50,3.8740329083578513,0,2,8.8,60,Hot
2.79,13,1,4,0,0,0,0,35,1,0,48,50,4.2452253628724215,0,1,3.0690000000000004,25,Slow
9,84,1,3.73,0,0,0,0,15,3,0,43,50,3.909778861515177,0,2,9.9,46,Slow
8,7,0,3.68,0,0,0,0,50,3,0,24,50,3.881463802704853,0,2,8.8,43,Hot
5.65,7,0,4.24,0,0,0,0,12,2,0,40,50,4.04772518683624,0,4,6.215000000000001,39,Stable
4.86,5,1,3.79,0,0,0,0,1,1,0,20,50,4.189139268562985,0,1,5.346000000000001,60,Stable
6,8,1,3.82,0,0,0,0,4,2,0,54,50,4.170602858918583,0,2,6.6000000000000005,24,Stable
6,9,0,4.01,0,0,0,0,50,2,0,35,50,4.092215568862276,0,2,6.6000000000000005,4,Stable
8,9,0,4.22,0,0,0,0,50,2,0,39,50,4.192800854815013,0,2,8.8,53,Stable
11,50,0,3.45,0,0,0,0,50,2,0,43,50,3.967520145210528,0,3,12.1,4,Stable
9,17,0,3.93,0,0,0,0,23,3,0,59,50,4.343235348952831,0,2,9.9,24,Hot
8,84,0,3.74,0,0,0,0,50,3,0,63,50,4.267890818858561,0,4,8.8,58,Stable
12,11,1,3.8,0,0,0,0,25,3,0,49,50,4.1214837434884135,1,3,13.2,4,Hot
14,37,0,3.85,0,0,0,0,50,4,0,41,50,3.933581376640354,0,3,15.400000000000002,43,Stable
8,7,0,4.07,0,0,0,0,1,3,0,33,50,4.230555555555555,0,2,8.8,4,Slow
8,7,0,3.09,0,0,0,0,50,3,0,37,50,4.097302504816955,1,2,8.8,69,Stable
7,6,0,3.44,0,0,0,0,5,2,0,47,50,3.7324733595064497,0,2,7.700000000000001,53,Stable
7,26,0,3.59,0,0,0,0,50,2,0,33,50,3.999819298879653,0,2,7.700000000000001,53,Stable
16,111,1,4.05,0,0,0,0,50,4,0,44,50,4.1934566145092464,0,2,17.6,3,Stable
11,24,0,3.78,0,0,0,0,50,2,0,41,50,4.079643755898081,1,2,12.1,69,Stable
9,65,0,4.09,0,0,0,0,13,3,0,94,50,4.064229831986662,0,4,9.9,4,Stable
5,28,1,3.29,0,0,0,0,1,2,0,26,50,3.696054114994363,0,8,5.5,11,Stable
16,14,1,4.52,3,1,1,1,50,6,1,43,50,4.254433946626886,0,8,17.6,58,Stable
7,6,1,4.23,0,0,0,0,50,2,0,36,50,4.3324293785310735,1,8,7.700000000000001,24,Stable
9,50,0,3.6,0,0,0,0,50,3,0,43,50,3.99505640765623,0,2,9.9,4,Stable
1.76,2,0,4.63,1,0,1,0,2,1,0,45,9,4.455940500847298,0,8,1.936,60,Slow
8,7,0,4.23,0,0,0,0,50,3,0,43,50,4.114800185046796,0,2,8.8,4,Stable
4.69,4,1,3.95,0,0,0,0,3,1,0,49,50,4.1214837434884135,1,4,5.159000000000001,24,Stable
8,18,1,4.15,0,0,0,0,50,2,0,43,50,3.740885355412335,0,4,8.8,24,Stable
6,6,0,3.47,0,0,0,0,10,2,0,45,50,3.8675471698113206,0,2,6.6000000000000005,25,Slow
6,33,0,2.33,0,0,0,0,50,2,0,41,50,3.9246774093968018,0,2,6.6000000000000005,11,Slow
4.65,4,0,5,0,0,0,0,9,1,0,36,50,3.8917910447761193,0,1,5.115000000000001,32,Slow
2.67,67,0,5,0,0,0,0,5,1,0,27,50,3.692307692307693,0,8,2.9370000000000003,52,Slow
11,10,1,3.5,0,0,0,0,49,3,0,30,50,4.024460097530769,0,2,12.1,53,Slow
5,26,1,4,0,0,0,0,50,2,0,41,50,4.157547692152816,0,2,5.5,46,Slow
11,11,1,4.22,1,0,1,0,5,3,0,35,50,3.7661169415292353,0,1,12.1,52,Stable
7,11,0,3.98,0,0,0,0,5,2,0,41,50,4.063965982351059,0,2,7.700000000000001,25,Hot
12,11,0,3.61,0,0,0,0,7,3,0,54,50,4.194554146747038,0,2,13.2,60,Stable
1.72,26,1,4.33,0,0,0,0,9,1,0,43,50,4.007283321194465,0,1,1.892,69,Stable
1.72,2,0,4.23,0,0,0,0,3,1,0,55,50,4.0032,0,1,1.892,21,Slow
8,47,1,4.21,1,0,1,0,6,3,0,38,50,4.321880650994575,0,1,8.8,22,Hot
5.8,9,1,3.83,0,0,0,0,4,2,0,43,50,3.8099664251634566,0,1,6.38,56,Stable
7,6,0,4.12,0,0,0,0,6,2,0,18,50,4.156197708842837,0,3,7.700000000000001,4,Hot
3.66,26,1,3.2,0,0,0,0,50,1,0,140,50,3.3382899628252787,0,8,4.026000000000001,24,Slow
3.83,4,1,3.76,0,0,0,0,50,1,0,42,50,4.285597735765438,0,2,4.213,4,Stable
13,84,1,4.36,1,0,1,0,50,3,0,33,50,4.301066655423922,1,2,14.3,4,Hot
6,17,1,3.85,0,0,0,0,1,2,0,41,50,4.079643755898081,1,8,6.6000000000000005,11,Stable
15,59,0,3.87,0,0,0,0,11,4,0,30,50,4.157836796477226,0,3,16.5,58,Slow
1.71,2,1,4.67,0,0,0,0,2,1,0,31,50,3.7974481658692185,0,1,1.881,25,Slow
12,43,1,3.87,0,0,0,0,50,3,0,42,50,3.9729373517265616,1,2,13.2,32,Hot
9,8,0,4.17,0,0,0,0,50,3,0,41,50,4.030377278954579,0,2,9.9,4,Stable
2,56,1,3.73,0,0,0,0,2,1,0,27,50,3.909907021481244,0,2,2.2,24,Stable
5,5,1,3.4,0,0,0,0,50,2,0,35,50,3.918367346938776,0,1,5.5,4,Slow
9,14,0,4.14,0,0,0,0,50,3,0,43,50,3.849194360523666,1,3,9.9,52,Hot
16,14,1,4.27,1,0,1,0,50,4,0,36,50,4.217898832684825,0,1,17.6,23,Stable
7,6,0,3.23,0,0,0,0,9,2,0,13,50,3.687425860023725,0,2,7.700000000000001,60,Stable
7,84,0,3.93,0,0,0,0,50,2,0,41,50,4.029235310922769,0,2,7.700000000000001,52,Hot
8,54,0,3.69,0,0,0,0,50,3,0,78,50,3.8402569374385433,1,2,8.8,25,Hot
8,7,0,3.8,0,0,0,0,50,3,0,14,50,4.045454545454546,0,1,8.8,25,Slow
8,7,0,3.66,0,0,0,0,50,3,0,24,50,3.849592549476135,0,2,8.8,60,Hot
3,3,1,4.04,0,0,0,0,1,1,0,29,50,4.093588281729673,1,8,3.3000000000000003,14,Slow
8,20,0,3.12,0,0,0,0,50,2,0,138,50,3.9531687452277935,0,2,8.8,57,Stable
11,49,0,3.73,0,0,0,0,25,2,0,43,50,4.143965517241379,0,3,12.1,67,Slow
13,11,0,3.36,0,0,0,0,50,3,0,14,50,3.872009976193176,0,2,14.3,53,Stable
11,11,1,4.16,0,0,0,0,41,2,0,37,50,4.054470783197637,0,5,12.1,60,Stable
7,7,0,4.02,0,0,0,0,50,2,0,41,50,4.018157135584592,1,2,7.700000000000001,60,Stable
9,10,1,5,0,0,0,0,50,3,0,43,50,3.690721649484536,0,1,9.9,4,Slow
8,7,0,4.19,1,0,1,0,50,2,0,21,50,3.851930136833908,1,1,8.8,46,Slow
8,8,0,4.06,0,0,0,0,1,3,0,42,50,4.024242424242424,0,2,8.8,46,Stable
6,17,1,4.26,1,0,1,0,20,2,0,48,50,4.274865940148763,0,2,6.6000000000000005,25,Stable
13,93,0,4.09,0,0,0,0,5,3,0,40,50,4.235381805985168,0,2,14.3,46,Slow
13,59,0,4.14,0,0,0,0,50,3,0,43,50,4.038733886098166,0,2,14.3,39,Stable
5,5,1,3.88,0,0,0,0,50,2,0,23,50,4.120676596818985,0,2,5.5,4,Stable
3.69,53,1,4.36,1,0,0,1,1,1,0,27,50,3.855595667870036,1,8,4.059,4,Slow
3.85,69,1,3.23,0,0,0,0,1,1,0,25,50,3.9601706970128014,0,2,4.235,37,Stable
11,10,0,3.91,0,0,0,0,50,3,0,40,50,4.106342523427951,0,1,12.1,60,Slow
8,85,1,4.5,0,0,0,0,1,2,0,15,50,3.901734104046243,0,8,8.8,60,Slow
7,7,0,3.36,0,0,0,0,1,2,0,38,50,3.810479375696767,0,3,7.700000000000001,4,Slow
11,24,0,3.73,0,0,0,0,50,3,0,42,50,4.2134385692394885,0,4,12.1,60,Stable
11,10,1,3.2,0,0,0,0,35,2,0,28,50,4.080890773644167,1,8,12.1,4,Stable
2.7,3,1,4.13,0,0,0,0,1,1,0,33,50,4.108849060138637,0,2,2.9700000000000006,37,Hot
5.83,8,0,3.99,0,0,0,0,50,2,0,40,50,3.83793694273772,1,8,6.413,24,Stable
12,11,0,3.97,0,0,0,0,50,3,0,42,50,3.7355371900826446,0,2,13.2,60,Slow
3.67,13,0,4.09,0,0,0,0,50,1,0,43,50,4.136723163841808,0,2,4.037,4,Stable
12,11,0,3.73,0,0,0,0,50,3,0,42,50,4.027820256440418,0,2,13.2,69,Slow
2.71,6,1,3.4,0,0,0,0,2,1,0,31,50,3.7974481658692185,0,1,2.9810000000000003,46,Slow
5.73,5,0,4.03,0,0,0,0,50,1,0,137,50,4.003115264797508,0,8,6.303000000000001,4,Slow
8,7,0,3.84,0,0,0,0,50,2,0,25,50,4.268002261895145,1,2,8.8,38,Hot
14,12,0,2.7,0,0,0,0,14,3,0,27,50,3.922702373706634,0,8,15.400000000000002,46,Slow
3.66,4,0,3.04,0,0,0,0,50,1,0,138,50,3.9531687452277935,0,6,4.026000000000001,11,Slow
6,6,0,3.4,0,0,0,0,50,2,0,14,50,3.625,0,1,6.6000000000000005,69,Slow
12,85,0,3.58,0,0,0,0,50,3,0,43,50,3.855390406957876,1,2,13.2,60,Stable
13,56,1,3.55,0,0,0,0,50,3,0,38,50,3.774774774774775,0,2,14.3,4,Slow
9,8,1,3.67,0,0,0,0,1,3,0,35,50,3.924684510891408,0,5,9.9,68,Stable
11,11,0,3.62,0,0,0,0,50,2,0,41,50,3.817149007414494,0,2,12.1,46,Stable
11,10,0,3.55,0,0,0,0,17,3,0,32,50,3.5568181818181817,0,1,12.1,46,Slow
9,26,1,3.78,0,0,0,0,50,3,0,40,50,4.103759813878616,0,2,9.9,4,Hot
7,49,0,3.99,0,0,0,0,50,2,0,40,50,4.31602172437203,0,2,7.700000000000001,4,Stable
3.73,17,1,4.37,1,0,1,0,5,1,0,48,50,4.521865889212828,0,8,4.103000000000001,60,Slow
3.81,25,1,3.32,0,0,0,0,50,1,0,35,50,3.9445350734094617,0,2,4.191000000000001,43,Slow
6,142,1,3.78,0,0,0,0,20,2,0,41,50,4.123419626730885,1,2,6.6000000000000005,1,Hot
12,86,0,4.09,0,0,0,0,10,3,0,37,50,4.253287170683521,0,2,13.2,60,Stable
6,6,1,5,0,0,0,0,1,2,0,27,50,4.035714285714286,0,1,6.6000000000000005,4,Slow
6,31,0,4.09,0,0,0,0,50,2,0,45,50,4.280441531562608,0,2,6.6000000000000005,65,Hot
9,8,0,3.83,0,0,0,0,50,3,0,53,50,4.302082209515589,1,2,9.9,69,Hot
13,11,0,4.33,0,0,0,0,1,3,0,79,24,4.093536704276362,0,4,14.3,46,Slow
11,10,0,3.75,0,0,0,0,50,3,0,23,50,4.235886611005772,0,8,12.1,60,Hot
3.9,5,0,3.11,0,0,0,0,9,1,0,91,50,3.882722007722008,0,2,4.29,46,Stable
8,47,1,4.33,1,0,1,0,50,2,0,43,50,4.577519379844961,0,2,8.8,11,Slow
6,6,0,4.2,1,0,1,0,18,2,0,53,50,4.227942713777964,0,2,6.6000000000000005,4,Hot
6,6,0,3.93,0,0,0,0,50,2,0,43,50,4.006692220293909,0,3,6.6000000000000005,4,Stable
8,10,1,5,0,0,0,0,50,3,0,41,50,4.146241563881778,0,1,8.8,4,Slow
4.68,25,1,3.69,0,0,0,0,50,1,0,43,50,4.057810984748303,0,6,5.148,11,Stable
8,43,0,4,0,0,0,0,50,3,0,41,50,3.933581376640354,0,3,8.8,4,Stable
8,51,1,3.61,0,0,0,0,50,3,0,38,50,4.141953441295547,0,8,8.8,60,Stable
7,26,0,2.9,0,0,0,0,50,2,0,33,50,3.1875,0,2,7.700000000000001,60,Slow
7,6,0,4.11,0,0,0,0,50,2,0,31,50,4.066217831016292,0,2,7.700000000000001,4,Hot
7,30,1,3.28,0,0,0,0,50,2,0,109,50,4.382091743119266,1,1,7.700000000000001,60,Stable
5.65,5,1,3.87,0,0,0,0,50,1,0,36,50,4.054545454545455,0,3,6.215000000000001,69,Stable
8,9,0,3.35,0,0,0,0,50,2,0,36,50,3.987921489682939,0,1,8.8,69,Hot
12,58,0,4.18,0,0,0,0,50,3,0,52,50,4.146568821896073,0,3,13.2,11,Stable
5,5,1,3.1,0,0,0,0,50,2,0,27,50,4.325214899713467,0,8,5.5,58,Stable
3.84,4,0,3.18,0,0,0,0,50,1,0,36,50,4.31858407079646,0,2,4.224,24,Stable
8,7,1,3.56,0,0,0,0,50,3,0,39,50,4.180749910297811,0,3,8.8,4,Hot
12,31,0,3.87,0,0,0,0,50,3,0,12,50,4.007824726134586,1,1,13.2,24,Stable
5.79,9,1,3.96,0,0,0,0,1,2,0,43,50,3.7211538461538463,0,8,6.369000000000001,60,Slow
7,66,1,5,0,0,0,0,50,2,0,41,50,4.0422306442880345,1,1,7.700000000000001,11,Slow
3,5,1,4.05,0,0,0,0,1,1,0,90,50,4.07985182136242,0,2,3.3000000000000003,4,Stable
13,22,1,4.01,0,0,0,0,50,3,0,30,50,4.330745341614906,0,1,14.3,3,Stable
8,76,1,3.64,0,0,0,0,26,2,0,25,50,3.5142857142857142,0,8,8.8,52,Slow
9,8,1,4.07,0,0,0,0,10,3,0,30,50,3.966666666666667,0,8,9.9,3,Slow
